Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.22.11-34.120.195.249-61248-443-6,192.168.22.11,61248,34.120.195.249,443,6,20/08/2025 11:50:01 下午,130274,4,14,586.0,1359.0,562.0,0.0,146.5,277.23095065306114,1156.0,0.0,97.07142857142857,309.5436999807979,14930.070466862151,138.17031794525386,7663.176470588234,12586.48483610145,46424.0,69.0,111169.0,37056.33333333333,63955.71324231584,110906.0,74.0,129792.0,9984.0,13689.477351844615,46424.0,853.0,0,0,0,0,80,304,30.7045150989453,107.46580284630855,0.0,1156.0,102.36842105263158,288.1799612368624,83047.69005847954,0,1,0,0,0,0,0,0,3.0,108.05555555555556,146.5,97.07142857142857,0,0,0,0,0,0,4,586,14,1359,-1,957,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.169.55.3-28458-443-6,3.169.55.3,443,192.168.22.11,28458,6,20/08/2025 11:47:56 下午,116426722,18,18,2747.0,404.0,313.0,0.0,152.61111111111114,107.57275999438917,348.0,0.0,22.44444444444445,81.74725915335002,27.064233587200025,0.30920736564239953,3326477.771428571,4270298.644468401,9961004.0,158.0,1.0776779E8,6339281.764705882,4025143.1817893065,1.00012E7,21316.0,1.16426722E8,6848630.705882351,3692274.1120636403,1.0003286E7,40303.0,0,1,0,0,360,360,0.15460368282119977,0.15460368282119977,0.0,348.0,94.56756756756755,121.2010589751455,14689.6966966967,0,0,0,1,1,0,0,0,1.0,97.19444444444444,152.61111111111111,22.444444444444443,0,0,0,0,0,0,18,2747,18,404,-1,255,16,0,945918.7272727273,1616080.8818065445,5023474.0,39970.0,9280265.727272727,1032620.6069914635,9961004.0,6590469.0,No Label
192.168.22.11-20.189.173.28-61269-443-6,192.168.22.11,61269,20.189.173.28,443,6,20/08/2025 11:50:02 下午,623093,5,13,954.0,5157.0,517.0,0.0,190.8,262.79022051819203,1460.0,0.0,396.6923076923077,618.942967837827,9807.524719423905,28.88814350345775,36652.52941176471,67056.84952627662,162733.0,0.0,320852.0,80213.0,92376.4439562381,162768.0,41.0,623093.0,51924.416666666664,75604.16186290556,163595.0,0.0,0,0,0,0,100,284,8.024484306516042,20.863659196941708,0.0,1460.0,321.63157894736844,534.1449252493097,285310.8011695907,0,1,0,0,0,0,0,0,2.0,339.5,190.8,396.6923076923077,0,0,0,0,0,0,5,954,13,5157,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61269-443-6,192.168.22.11,61269,20.189.173.28,443,6,20/08/2025 11:50:03 下午,408,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,58823.529411764706,7352.941176470588,204.0,229.1025971044414,366.0,42.0,42.0,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,40,20,4901.9607843137255,2450.9803921568628,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61299-443-6,192.168.22.11,61299,34.120.195.249,443,6,20/08/2025 11:50:04 下午,146335,2,16,562.0,1359.0,562.0,0.0,281.0,397.39401102683973,1156.0,0.0,84.9375,290.0706738595498,13127.413127413129,123.00543273994602,8607.941176470587,15072.028029891118,56862.0,0.0,5104.0,5104.0,0.0,5104.0,5104.0,146335.0,9755.666666666666,16258.02189103963,56862.0,0.0,0,0,0,0,40,344,13.667270304438446,109.33816243550757,0.0,1156.0,101.10526315789474,288.5948514857698,83286.98830409355,0,1,0,0,0,0,0,0,8.0,106.72222222222223,281.0,84.9375,0,0,0,0,0,0,2,562,16,1359,-1,957,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61299-443-6,192.168.22.11,61299,34.120.195.249,443,6,20/08/2025 11:50:04 下午,673,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,35661.218424962855,4457.652303120357,336.5,283.5498192558056,537.0,136.0,136.0,136.0,0.0,136.0,136.0,0,0,0,0,0,0,0,0,0,40,20,2971.7682020802376,1485.8841010401188,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,250,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61300-443-6,192.168.22.11,61300,34.120.195.249,443,6,20/08/2025 11:50:04 下午,144905,2,15,562.0,1359.0,562.0,0.0,281.0,397.39401102683973,1156.0,0.0,90.6,299.33492946864726,13256.961457506643,117.31824298678444,9056.562499999998,14416.799584599212,48804.0,0.0,289.0,289.0,0.0,289.0,289.0,144905.0,10350.357142857143,15057.9726166631,48804.0,0.0,0,0,0,0,40,324,13.802146233739347,103.51609675304509,0.0,1156.0,106.72222222222223,295.89103828258754,87551.5065359477,0,1,0,0,0,0,0,0,7.0,113.0,281.0,90.6,0,0,0,0,0,0,2,562,15,1359,-1,957,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61300-443-6,192.168.22.11,61300,34.120.195.249,443,6,20/08/2025 11:50:04 下午,20662,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,1161.552608653567,145.19407608169587,10331.0,14416.493054831331,20525.0,137.0,137.0,137.0,0.0,137.0,137.0,0,0,0,0,0,0,0,0,0,40,20,96.79605072113058,48.39802536056529,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,250,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-45.121.184.100-17064-443-6,192.168.22.11,17064,45.121.184.100,443,6,20/08/2025 11:47:47 下午,119854519,10,13,366.0,2087.0,77.0,0.0,36.599999999999994,32.53442621115192,1460.0,0.0,160.53846153846152,396.5813526009124,20.46647903196708,0.1918993142010774,5447932.681818183,9628044.335202072,2.7010331E7,0.0,1.05490153E8,1.1721128111111112E7,1.2089100041854734E7,2.7061821E7,64969.0,1.19814799E8,9984566.583333332,1.1340864463130541E7,2.7063051E7,0.0,0,1,0,0,200,260,0.08343448443525105,0.10846482976582636,0.0,1460.0,104.45833333333331,293.8741196301672,86361.99818840579,0,0,0,1,1,0,0,0,1.0,109.0,36.6,160.53846153846155,0,0,0,0,0,0,10,366,13,2087,-1,15739,6,0,780958.5,1789698.2773360151,4434163.0,47843.0,1.9100711666666668E7,8849765.610592987,2.7010331E7,8270907.0,No Label
192.168.22.11-23.22.79.38-61235-443-6,192.168.22.11,61235,23.22.79.38,443,6,20/08/2025 11:50:00 下午,4738446,5,9,517.0,4795.0,517.0,0.0,103.4,231.2094288734783,1460.0,0.0,532.7777777777778,698.5330661067122,1121.0426371852714,2.9545551431840735,364495.8461538461,1098339.0298619734,4003343.0,0.0,4491306.0,1122826.5,1923772.6117606345,4003343.0,316.0,735071.0,91883.875,124909.69680811986,247072.0,0.0,0,0,0,0,100,204,1.0551982654228835,1.8993568777611902,0.0,1460.0,354.1333333333333,588.2413094090198,346027.83809523814,0,1,0,0,0,0,0,0,1.0,379.42857142857144,103.4,532.7777777777778,0,0,0,0,0,0,5,517,9,4795,-1,123,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61309-443-6,192.168.22.11,61309,20.189.173.28,443,6,20/08/2025 11:50:04 下午,621289,4,13,954.0,5157.0,517.0,0.0,238.5,277.32592137531367,1460.0,0.0,396.6923076923077,618.942967837827,9836.00224694144,27.362467386353213,38830.5625,68346.67912826856,155486.0,0.0,309947.0,103315.66666666667,89171.41511904661,156485.0,368.0,621289.0,51774.08333333334,75370.840838011,155933.0,0.0,0,0,0,0,80,284,6.438227620318402,20.92423976603481,0.0,1460.0,339.5,543.7560276880237,295670.6176470588,0,1,0,0,0,0,0,0,3.0,359.47058823529414,238.5,396.6923076923077,0,0,0,0,0,0,4,954,13,5157,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61309-443-6,192.168.22.11,61309,20.189.173.28,443,6,20/08/2025 11:50:05 下午,716,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,33519.5530726257,4189.944134078212,358.0,424.26406871192853,658.0,58.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,40,20,2793.296089385475,1396.6480446927376,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-23.22.79.38-61235-443-6,23.22.79.38,443,192.168.22.11,61235,6,20/08/2025 11:50:05 下午,1569,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,15296.367112810707,1912.0458891013384,784.5,1030.2545801887998,1513.0,56.0,0,0,0,0,0,56.0,56.0,0.0,56.0,56.0,0,1,0,0,20,40,637.348629700446,1274.697259400892,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61312-443-6,192.168.22.11,61312,20.189.173.28,443,6,20/08/2025 11:50:05 下午,629952,5,10,954.0,5157.0,517.0,0.0,190.8,262.79022051819203,1460.0,0.0,515.7,665.278730224324,9700.739103931728,23.811338006705274,44996.571428571435,73341.3430607597,165436.0,0.0,318952.0,79738.0,91850.7670336327,165940.0,239.0,629952.0,69994.66666666667,82496.41801617813,165756.0,0.0,0,0,0,0,100,224,7.937112668901758,15.874225337803516,0.0,1460.0,381.9375,563.7413672657584,317804.32916666666,0,1,0,0,0,0,0,0,2.0,407.4,190.8,515.7,0,0,0,0,0,0,5,954,10,5157,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61312-443-6,192.168.22.11,61312,20.189.173.28,443,6,20/08/2025 11:50:05 下午,506,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,47430.83003952569,5928.853754940711,253.0,234.75945135393377,419.0,87.0,87.0,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,40,20,3952.569169960474,1976.284584980237,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-15.235.221.117-16898-443-6,15.235.221.117,443,192.168.22.11,16898,6,20/08/2025 11:47:55 下午,110048975,8,12,3134.0,1053.0,493.0,88.0,391.75,187.47857020394167,493.0,0.0,87.75,167.18205917230145,38.046696936523034,0.18173726743025095,5792051.315789474,8993642.60960586,2.1970981E7,39539.0,8.8032553E7,1.2576079E7,9381382.27025474,2.2011247E7,405666.0,1.10048975E8,1.0004452272727272E7,9994943.811631631,2.201052E7,41259.0,0,1,0,0,160,240,0.07269490697210038,0.10904236045815056,0.0,493.0,222.85714285714286,231.70116221423788,53685.42857142858,0,0,0,1,1,0,0,0,1.0,234.0,391.75,87.75,0,0,0,0,0,0,8,3134,12,1053,-1,254,8,0,354294.8333333333,511403.2371893696,1233609.0,39539.0,1.7980347333333336E7,5523095.310107826,2.1970981E7,7803622.0,No Label
192.168.22.11-20.189.173.28-61341-443-6,192.168.22.11,61341,20.189.173.28,443,6,20/08/2025 11:50:07 下午,621348,5,12,954.0,5157.0,517.0,0.0,190.8,262.79022051819203,1460.0,0.0,429.75,634.3648398201149,9835.068270920643,27.3598691876372,38834.24999999999,68282.17183081784,159487.0,7.0,316042.0,79010.5,90567.67941710773,160417.0,361.0,621348.0,56486.181818181816,77067.55967437684,159916.0,32.0,0,0,0,0,100,264,8.04702034930506,19.31284883833214,0.0,1460.0,339.5,543.7560276880237,295670.6176470588,0,1,0,0,0,0,0,0,2.0,359.47058823529414,190.8,429.75,0,0,0,0,0,0,5,954,12,5157,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61341-443-6,192.168.22.11,61341,20.189.173.28,443,6,20/08/2025 11:50:08 下午,921,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,26058.631921824104,3257.328990228013,460.5,539.5224740453358,842.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,40,20,2171.5526601520087,1085.7763300760043,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.215.37.22-61290-443-6,192.168.22.11,61290,3.215.37.22,443,6,20/08/2025 11:50:03 下午,4708523,5,9,517.0,4795.0,517.0,0.0,103.4,231.2094288734783,1460.0,0.0,532.7777777777778,698.5330661067122,1128.166943221898,2.9733315521661465,362194.0769230769,1098686.121805834,4003252.0,0.0,4478613.0,1119653.25,1925647.7971704958,4003252.0,344.0,705236.0,88154.49999999999,121144.02843015299,238821.0,0.0,0,0,0,0,100,204,1.0619041257736237,1.9114274263925228,0.0,1460.0,354.1333333333333,588.2413094090198,346027.83809523814,0,1,0,0,0,0,0,0,1.0,379.42857142857144,103.4,532.7777777777778,0,0,0,0,0,0,5,517,9,4795,-1,180,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-52.55.73.223-61289-443-6,192.168.22.11,61289,52.55.73.223,443,6,20/08/2025 11:50:03 下午,4746187,6,9,517.0,4795.0,517.0,0.0,86.16666666666667,211.0643661698172,1460.0,0.0,532.7777777777778,698.5330661067122,1119.2142239654695,3.160431731830204,339013.35714285716,1061179.6456510525,4008708.0,21.0,4499193.0,899838.6,1742109.563229104,4008708.0,180.0,737425.0,92178.125,125787.91187940972,246925.0,60.0,0,0,0,0,120,204,1.2641726927320815,1.8962590390981224,0.0,1460.0,332.0,575.1499514619355,330797.46666666673,0,1,0,0,0,0,0,0,1.0,354.1333333333333,86.16666666666667,532.7777777777778,0,0,0,0,0,0,6,517,9,4795,-1,133,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.215.37.22-61290-443-6,3.215.37.22,443,192.168.22.11,61290,6,20/08/2025 11:50:08 下午,1529,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,15696.533682145193,1962.066710268149,764.5,1030.2545801887998,1493.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,1,0,0,20,40,654.0222367560497,1308.0444735120993,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-52.55.73.223-61289-443-6,52.55.73.223,443,192.168.22.11,61289,6,20/08/2025 11:50:08 下午,1558,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,15404.36456996149,1925.5455712451862,779.0,1040.861181906598,1515.0,43.0,0,0,0,0,0,43.0,43.0,0.0,43.0,43.0,0,1,0,0,20,40,641.8485237483955,1283.697047496791,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.27.177.116-60936-443-6,192.168.22.11,60936,20.27.177.116,443,6,20/08/2025 11:49:38 下午,30924337,13,15,1073.0,7132.0,517.0,0.0,82.53846153846153,153.1016086267632,1436.0,0.0,475.4666666666667,623.084477953565,265.3250092314024,0.9054357414356207,1145345.8148148144,5767319.191318181,3.0000375E7,0.0,3.0873488E7,2572790.666666667,8638726.287013741,3.0000774E7,65.0,3.092373E7,2208837.857142857,7999672.949875387,3.000042E7,0.0,0,0,0,0,260,324,0.4203808799522525,0.48505486148336824,0.0,1436.0,282.9310344827586,495.50493229738333,245525.13793103446,0,1,0,0,0,0,0,0,1.0,293.0357142857143,82.53846153846153,475.46666666666664,0,0,0,0,0,0,13,1073,15,7132,-1,67,7,0,923355.0,0.0,923355.0,923355.0,3.0000375E7,0.0,3.0000375E7,3.0000375E7,No Label
192.168.22.11-20.27.177.116-60936-443-6,20.27.177.116,443,192.168.22.11,60936,6,20/08/2025 11:50:09 下午,1391,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,17253.774263120056,2156.721782890007,695.5,637.1032098490793,1146.0,245.0,1146.0,1146.0,0.0,1146.0,1146.0,0,0,0,0,0,0,0,0,0,40,20,1437.8145219266714,718.9072609633357,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,67,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.27.177.116-60940-443-6,192.168.22.11,60940,20.27.177.116,443,6,20/08/2025 11:49:38 下午,31233320,13,19,655.0,9013.0,278.0,0.0,50.38461538461539,80.38194082165725,1436.0,0.0,474.36842105263156,615.1121135863785,309.5412207219726,1.0245468621331322,1007526.4516129033,5381735.04673388,3.0001105E7,0.0,3.1174749E7,2597895.75,8631213.742587551,3.0001275E7,188.0,3.123315E7,1735175.0,7055108.372288542,3.0001118E7,0.0,0,0,0,0,260,404,0.41622216274158497,0.6083246993915472,0.0,1436.0,292.96969696969694,511.2521689959176,261378.7803030303,0,1,0,0,0,0,0,0,1.0,302.125,50.38461538461539,474.36842105263156,0,0,0,0,0,0,13,655,19,9013,-1,73,6,0,1232045.0,0.0,1232045.0,1232045.0,3.0001105E7,0.0,3.0001105E7,3.0001105E7,No Label
192.168.22.11-20.27.177.116-60940-443-6,20.27.177.116,443,192.168.22.11,60940,6,20/08/2025 11:50:10 下午,2503,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,9588.493807431083,1198.5617259288854,1251.5,1714.7339443773778,2464.0,39.0,0,0,0,0,0,39.0,39.0,0.0,39.0,39.0,0,1,0,0,20,40,399.52057530962844,799.0411506192569,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61372-443-6,192.168.22.11,61372,20.189.173.28,443,6,20/08/2025 11:50:10 下午,722163,6,11,954.0,5157.0,517.0,0.0,159.0,247.61744688127288,1460.0,0.0,468.8181818181818,650.0101257952552,8462.078505822094,23.540391850593288,45135.1875,73134.77306016954,185567.0,9.0,564171.0,112834.2,103572.13930251707,207496.0,203.0,722163.0,72216.29999999999,82372.69481927181,186064.0,92.0,0,0,0,0,120,244,8.308373594327042,15.232018256266244,0.0,1460.0,339.5,543.7560276880237,295670.6176470588,0,1,0,0,0,0,0,0,1.0,359.47058823529414,159.0,468.8181818181818,0,0,0,0,0,0,6,954,11,5157,-1,16380,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61372-443-6,192.168.22.11,61372,20.189.173.28,443,6,20/08/2025 11:50:10 下午,432,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,55555.555555555555,6944.444444444444,216.0,240.41630560342617,386.0,46.0,46.0,46.0,0.0,46.0,46.0,0,0,0,0,0,0,0,0,0,40,20,4629.62962962963,2314.814814814815,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.1-239.255.255.250-55911-1900-17,192.168.22.1,55911,239.255.255.250,1900,17,20/08/2025 11:48:11 下午,60214271,43,1,20774.0,438.0,518.0,438.0,483.1162790697676,29.129603092064578,438.0,438.0,438.0,0.0,352.2752936758132,0.7307237847320281,1400331.8837209304,9104082.241444139,5.971043E7,0.0,6.0213968E7,1433665.9047619044,9211782.50779757,5.971043E7,0.0,0,0,0,0,0,0,0,0,0,344,8,0.7141164259881184,0.016607358743909728,438.0,518.0,481.111111111111,29.972883367699836,898.3737373737375,0,0,0,0,0,0,0,0,0.0,492.04545454545456,483.1162790697674,438.0,0,0,0,0,0,0,43,20774,1,438,-1,-1,43,0,252993.0,0.0,252993.0,252993.0,5.971043E7,0.0,5.971043E7,5.971043E7,No Label
192.168.22.11-34.120.195.249-61410-443-6,192.168.22.11,61410,34.120.195.249,443,6,20/08/2025 11:50:13 下午,128136,6,7,1352.0,1359.0,739.0,0.0,225.33333333333331,334.2512029397451,1156.0,0.0,194.14285714285717,430.83346688770155,21157.207966535556,101.45470437659986,10678.0,13549.079505802061,39039.0,52.0,104933.0,20986.6,23979.465137904972,58683.0,74.0,127672.0,21278.666666666664,11835.020298532094,39039.0,1968.0,0,0,0,0,120,164,46.82524817381532,54.62945620278454,0.0,1156.0,193.64285714285714,363.30207967874486,131988.4010989011,0,1,0,0,0,0,0,0,1.0,208.53846153846155,225.33333333333334,194.14285714285714,0,0,0,0,0,0,6,1352,7,1359,-1,1050,4,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61411-443-6,192.168.22.11,61411,34.120.195.249,443,6,20/08/2025 11:50:13 下午,143221,4,15,586.0,1359.0,562.0,0.0,146.5,277.23095065306114,1156.0,0.0,90.6,299.3349294686472,13580.410693962478,132.66210960683142,7956.722222222222,13830.115863601925,51594.0,0.0,115388.0,38462.66666666667,66369.01604162392,115099.0,120.0,142485.0,10177.5,15064.062107954403,51594.0,0.0,0,0,0,0,80,324,27.92886518038556,104.73324442644585,0.0,1156.0,97.25000000000001,281.42623133640285,79200.72368421052,0,1,0,0,0,0,0,0,3.0,102.36842105263158,146.5,90.6,0,0,0,0,0,0,4,586,15,1359,-1,943,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61406-443-6,192.168.22.11,61406,20.189.173.28,443,6,20/08/2025 11:50:12 下午,614715,5,11,954.0,5157.0,517.0,0.0,190.8,262.79022051819203,1460.0,0.0,468.8181818181818,650.0101257952552,9941.192259827725,26.02832206795019,40981.00000000001,69688.66566276859,153795.0,0.0,307152.0,76788.0,88503.62592572125,153951.0,75.0,614715.0,61471.5,78624.49738436771,154294.0,0.0,0,0,0,0,100,244,8.133850646234434,17.894471421715753,0.0,1460.0,359.47058823529414,553.6447549700822,306522.51470588235,0,1,0,0,0,0,0,0,2.0,381.9375,190.8,468.8181818181818,0,0,0,0,0,0,5,954,11,5157,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-20.189.173.28-61406-443-6,192.168.22.11,61406,20.189.173.28,443,6,20/08/2025 11:50:13 下午,478,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,50209.2050209205,6276.150627615062,239.0,267.28636328851496,428.0,50.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,0,0,0,0,40,20,4184.100418410042,2092.050209205021,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61441-443-6,192.168.22.11,61441,34.120.195.249,443,6,20/08/2025 11:50:14 下午,152960,3,15,586.0,1359.0,562.0,0.0,195.33333333333331,317.76930835644487,1156.0,0.0,90.6,299.33492946864726,12715.742677824266,117.67782426778241,8997.64705882353,14435.483633832539,43259.0,0.0,119758.0,59879.0,84260.25825975138,119460.0,298.0,152960.0,10925.714285714286,15348.863949083414,43259.0,0.0,0,0,0,0,60,324,19.61297071129707,98.06485355648535,0.0,1156.0,102.36842105263158,288.1799612368624,83047.69005847954,0,1,0,0,0,0,0,0,5.0,108.05555555555556,195.33333333333334,90.6,0,0,0,0,0,0,3,586,15,1359,-1,957,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61441-443-6,192.168.22.11,61441,34.120.195.249,443,6,20/08/2025 11:50:15 下午,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,250,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-34.120.195.249-61445-443-6,192.168.22.11,61445,34.120.195.249,443,6,20/08/2025 11:50:15 下午,143727,4,14,586.0,1359.0,562.0,0.0,146.5,277.23095065306114,1156.0,0.0,97.07142857142857,309.5436999807979,13532.599998608473,125.23742929303472,8454.529411764706,14664.438474237802,53781.0,0.0,119524.0,39841.33333333333,68675.54441235492,119141.0,141.0,143107.0,11008.23076923077,16059.943748105337,53781.0,0.0,0,0,0,0,80,304,27.830539842896602,97.40688945013811,0.0,1156.0,102.36842105263158,288.1799612368624,83047.69005847954,0,1,0,0,0,0,0,0,3.0,108.05555555555556,146.5,97.07142857142857,0,0,0,0,0,0,4,586,14,1359,-1,957,2,0,0,0,0,0,0,0,0,0,No Label
