Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.22.11-203.133.18.17-15395-443-6,203.133.18.17,443,192.168.22.11,15395,6,19/08/2025 11:20:57 下午,3461,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,6934.4120196475005,866.8015024559376,1730.5,2404.870162815448,3431.0,30.0,0,0,0,0,0,30.0,30.0,0.0,30.0,30.0,0,1,0,0,20,40,288.93383415197917,577.8676683039583,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
142.250.196.206-192.168.22.11-443-15398-6,192.168.22.11,15398,142.250.196.206,443,6,19/08/2025 11:20:58 下午,73923,8,11,197.0,6452.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,586.5454545454546,677.9122898482316,89944.94271065839,257.0242008576492,4106.833333333334,7715.547376792487,22398.0,0.0,53760.0,7679.999999999999,12244.881542914165,28350.0,25.0,73121.0,7312.1,9850.513934139004,24353.0,0.0,0,0,0,0,160,244,108.22071615058913,148.80348470706005,0.0,1412.0,332.45,570.6014808953794,325586.05,0,1,0,0,0,0,0,0,1.0,349.94736842105266,24.625,586.5454545454545,0,0,0,0,0,0,8,197,11,6452,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.196.206-192.168.22.11-443-15399-6,192.168.22.11,15399,142.250.196.206,443,6,19/08/2025 11:20:58 下午,77589,8,11,197.0,6450.0,109.0,0.0,24.625000000000004,40.88638439103449,1412.0,0.0,586.3636363636365,678.0392721262202,85669.36034747193,244.88007320625346,4310.5,9201.73432022464,24882.0,0.0,52631.0,7518.714285714286,12080.723760248331,25976.0,20.0,76838.0,7683.799999999999,11693.493231517927,25210.0,0.0,0,0,0,0,160,244,103.10739924473829,141.77267396151515,0.0,1412.0,332.35,570.6340218056625,325623.1868421053,0,1,0,0,0,0,0,0,1.0,349.8421052631579,24.625,586.3636363636364,0,0,0,0,0,0,8,197,11,6450,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
142.250.196.206-192.168.22.11-443-15397-6,192.168.22.11,15397,142.250.196.206,443,6,19/08/2025 11:20:58 下午,151113,16,16,1886.0,7125.0,883.0,0.0,117.87500000000003,252.1544169749957,1412.0,0.0,445.31249999999994,608.7700954930906,59630.87226115556,211.76205885661724,4874.612903225807,8328.384239764717,27037.0,0.0,123935.0,8262.333333333334,13547.086163592876,43833.0,21.0,124907.0,8327.133333333333,9560.75971926519,27037.0,0.0,0,0,0,0,320,344,105.88102942830862,105.88102942830862,0.0,1412.0,273.0606060606061,482.4209092816368,232729.93371212122,0,1,0,0,0,0,0,0,1.0,281.59375,117.875,445.3125,0,0,0,0,0,0,16,1886,16,7125,-1,1041,11,0,0,0,0,0,0,0,0,0,No Label
142.250.196.206-192.168.22.11-443-15397-6,142.250.196.206,443,192.168.22.11,15397,6,19/08/2025 11:20:58 下午,529,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671.0775047258985,264.5,374.05948724768365,529.0,0.0,529.0,529.0,0.0,529.0,529.0,0,0,0,0,0,0,0,0,0,40,20,3780.718336483932,1890.359168241966,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1041,0,0,0,0,0,0,0,0,0,0,No Label
142.250.77.27-192.168.22.11-443-15380-6,192.168.22.11,15380,142.250.77.27,443,6,19/08/2025 11:20:56 下午,1758460,16,21,674.0,14407.0,369.0,0.0,42.125,92.09116859576348,1412.0,0.0,686.0476190476192,653.5573789798777,8576.254222444639,21.0411382687124,48846.11111111111,259163.81742616306,1559330.0,0.0,1719934.0,114662.26666666666,400007.9133544854,1559330.0,24.0,1722669.0,86133.45000000001,358839.9021765138,1610032.0,0.0,0,0,0,0,320,444,9.098870602686443,11.942267666025955,0.0,1412.0,396.86842105263156,583.4905298591207,340461.1984352774,0,1,0,0,0,0,0,0,1.0,407.5945945945946,42.125,686.047619047619,0,0,0,0,0,0,16,674,21,14407,-1,1046,7,0,0,0,0,0,0,0,0,0,No Label
142.250.77.27-192.168.22.11-443-15380-6,142.250.77.27,443,192.168.22.11,15380,6,19/08/2025 11:20:58 下午,6751,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.3786105762109,3375.5,4773.677879790383,6751.0,0.0,6751.0,6751.0,0.0,6751.0,6751.0,0,0,0,0,0,0,0,0,0,40,20,296.2524070508073,148.12620352540364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.190.26.106-15400-443-6,192.168.22.11,15400,35.190.26.106,443,6,19/08/2025 11:20:58 下午,77720,7,9,197.0,5137.0,109.0,0.0,28.142857142857146,42.834676651161075,1412.0,0.0,570.7777777777778,662.4914674502943,68630.98301595471,205.8672156459084,5181.333333333332,8707.434964825557,23062.0,9.0,55115.0,9185.833333333334,16658.89076039178,42042.0,55.0,76553.0,9569.125,10488.156809843049,23200.0,70.0,0,0,0,0,140,204,90.06690684508493,115.80030880082347,0.0,1412.0,313.7647058823529,546.9333288221432,299136.0661764706,0,1,0,0,0,0,0,0,1.0,333.375,28.142857142857142,570.7777777777778,0,0,0,0,0,0,7,197,9,5137,-1,1047,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.190.26.106-15400-443-6,35.190.26.106,443,192.168.22.11,15400,6,19/08/2025 11:20:58 下午,14994,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,2067.4936641323197,200.0800320128051,7497.0,10501.949914182604,14923.0,71.0,0,0,0,0,0,71.0,71.0,0.0,71.0,71.0,0,1,0,0,20,40,66.69334400426837,133.38668800853674,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-204.80.128.1-15344-443-6,192.168.22.11,15344,204.80.128.1,443,6,19/08/2025 11:19:11 下午,107034618,39,40,3822.0,45.0,447.0,0.0,97.99999999999999,73.98043838176342,45.0,0.0,1.125,7.115124735378853,36.12849816495818,0.7380789643216179,1372238.6923076918,2388030.891042107,5953767.0,18.0,1.0697761E8,2815200.2631578958,2823430.8539840435,5998804.0,2686.0,1.07031907E8,2744407.8717948715,2822450.162092813,5966919.0,40027.0,0,1,0,0,780,800,0.36436809631067213,0.3737108680109458,0.0,447.0,48.899999999999984,70.73637991188109,5003.635443037974,0,0,0,1,1,0,0,0,1.0,49.51898734177215,98.0,1.125,0,0,0,0,0,0,39,3822,40,45,-1,42,38,0,3020083.5833333335,3968941.6260149814,1.0128678E7,96432.0,5899241.999999999,19135.940882396095,5953767.0,5871386.0,No Label
192.168.22.11-35.244.233.98-15403-443-6,192.168.22.11,15403,35.244.233.98,443,6,19/08/2025 11:20:58 下午,263339,79,169,63.0,235804.0,39.0,0.0,0.7974683544303798,5.122548811784415,1412.0,0.0,1395.2899408284025,153.14750889761183,895678.1942667057,941.7518863518127,1066.1497975708494,9815.656865283223,117699.0,0.0,237097.0,3039.705128205128,17288.26177565604,117699.0,16.0,164891.0,981.494047619047,9292.785634580392,117774.0,0.0,0,0,0,0,1580,3404,299.99354444271455,641.7583419090981,0.0,1412.0,947.2570281124499,664.5719928421332,441655.93367016444,0,1,0,0,0,0,0,0,2.0,951.0766129032259,0.7974683544303798,1395.2899408284025,0,0,0,0,0,0,79,63,169,235804,-1,1046,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-35.244.233.98-15403-443-6,35.244.233.98,443,192.168.22.11,15403,6,19/08/2025 11:20:59 下午,3325,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.2556390977444,1662.5,2351.1300474452705,3325.0,0.0,3325.0,3325.0,0.0,3325.0,3325.0,0,0,0,0,0,0,0,0,0,40,20,601.5037593984963,300.75187969924815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1046,0,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-3.169.137.66-15329-443-6,3.169.137.66,443,192.168.22.11,15329,6,19/08/2025 11:19:10 下午,119984237,56207,23562,7.4816341E7,75540.0,1440.0,0.0,1331.0858256089105,313.5024372108787,1440.0,0.0,3.206009676597907,62.94315090384272,624180.9997091535,664.8289974957294,1504.1650411192404,8484.488029356293,311100.0,0.0,1.19984201E8,2134.722289435254,10444.50068423302,365064.0,0.0,1.19984237E8,5092.49340011037,15437.375502740535,311100.0,13.0,0,0,0,0,1124140,471240,468.45320189851276,196.37579559721667,0.0,1440.0,938.8657515356757,661.3720402949848,437412.97568395105,0,0,0,0,1,0,0,0,0.0,938.8775213428776,1331.08582560891,3.206009676597912,0,0,0,0,0,0,56207,74816341,23562,75540,-1,2047,56150,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15412-443-6,192.168.22.11,15412,199.232.149.140,443,6,19/08/2025 11:21:10 下午,119707,7,8,197.0,5332.0,109.0,0.0,28.142857142857146,42.834676651161075,1456.0,0.0,666.5,730.4916152838443,46187.77515099368,125.30595537437243,8550.500000000002,18552.270538006516,51701.0,0.0,67947.0,11324.5,26702.09235809059,65824.0,19.0,117609.0,16801.285714285714,24243.66094957804,51761.0,0.0,0,0,0,0,140,184,58.476112508040465,66.82984286633196,0.0,1456.0,345.56249999999994,599.7244888279951,359669.4625,0,1,0,0,0,0,0,0,1.0,368.6,28.142857142857142,666.5,0,0,0,0,0,0,7,197,8,5332,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15412-443-6,199.232.149.140,443,192.168.22.11,15412,6,19/08/2025 11:21:10 下午,12324,5,2,89.0,0.0,65.0,0.0,17.8,28.358420266298335,0.0,0.0,0.0,0.0,7221.681272314184,567.9974034404414,2054.0,4035.6073644496187,10103.0,0.0,2221.0,555.25,1110.5,2221.0,0.0,10163.0,10163.0,0.0,10163.0,10163.0,0,0,0,0,100,40,405.7124310288867,162.2849724115547,0.0,65.0,11.125,23.33261053302254,544.4107142857143,0,0,0,0,1,0,0,0,0.0,12.714285714285714,17.8,0.0,0,0,0,0,0,0,5,89,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-54.169.106.5-15331-443-6,192.168.22.11,15331,54.169.106.5,443,6,19/08/2025 11:19:11 下午,118219519,263,437,76936.0,568197.0,1304.0,0.0,292.5323193916348,544.9920423653417,1460.0,31.0,1300.2219679633874,340.03425849095623,5457.076847013732,5.921188023104712,169126.6366237481,508556.8365880265,2028923.0,0.0,1.18094929E8,450744.0038167937,751232.8949958275,2028923.0,23.0,1.18179322E8,271053.4908256879,691557.4913935566,4035815.0,0.0,0,1,0,0,5320,8740,2.2246749286807703,3.696513094423942,0.0,1460.0,922.1640513552065,649.2830949088537,421568.53733441955,0,0,0,1,1,0,0,0,1.0,923.4814285714285,292.532319391635,1300.2219679633868,0,0,0,0,0,0,263,76936,437,568197,-1,769,59,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15415-443-6,192.168.22.11,15415,199.232.149.140,443,6,19/08/2025 11:21:11 下午,111667,7,8,197.0,5337.0,109.0,0.0,28.142857142857146,42.834676651161075,1456.0,0.0,667.125,730.7845954862486,49558.06102071337,134.3279572299784,7976.214285714286,19370.66447046855,53766.0,0.0,57950.0,9658.333333333336,22174.925169358896,54914.0,7.0,108777.0,15539.571428571431,26098.387758998593,53871.0,0.0,0,0,0,0,140,184,62.686380040656594,71.64157718932182,0.0,1456.0,345.87499999999994,600.0694265388519,360083.3166666666,0,1,0,0,0,0,0,0,1.0,368.93333333333334,28.142857142857142,667.125,0,0,0,0,0,0,7,197,8,5337,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15417-443-6,192.168.22.11,15417,199.232.149.140,443,6,19/08/2025 11:21:11 下午,114828,7,8,197.0,5337.0,109.0,0.0,28.142857142857146,42.834676651161075,1456.0,0.0,667.125,730.7845954862486,48193.82032256941,130.6301598913157,8202.000000000002,19315.9443824167,55564.0,12.0,59144.0,9857.333333333332,22596.06859315723,55974.0,12.0,112206.0,16029.428571428572,25831.37728846543,55564.0,268.0,0,0,0,0,140,184,60.960741282613995,69.6694186087017,0.0,1456.0,345.87499999999994,600.0694265388519,360083.3166666666,0,1,0,0,0,0,0,0,1.0,368.93333333333334,28.142857142857142,667.125,0,0,0,0,0,0,7,197,8,5337,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15418-443-6,192.168.22.11,15418,199.232.149.140,443,6,19/08/2025 11:21:11 下午,111813,6,8,197.0,5337.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,667.125,730.7845954862486,49493.3505048608,125.20905440333414,8601.0,20000.201286487092,55634.0,0.0,60138.0,12027.600000000002,25490.762823030618,57619.0,12.0,109251.0,15607.285714285717,26028.46497403875,55730.0,0.0,0,0,0,0,120,184,53.66102331571463,71.5480310876195,0.0,1456.0,368.9333333333333,613.7498870138583,376688.92380952375,0,1,0,0,0,0,0,0,1.0,395.2857142857143,32.833333333333336,667.125,0,0,0,0,0,0,6,197,8,5337,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15419-443-6,192.168.22.11,15419,199.232.149.140,443,6,19/08/2025 11:21:11 下午,118920,7,8,197.0,5337.0,109.0,0.0,28.142857142857146,42.834676651161075,1456.0,0.0,667.125,730.7845954862486,46535.48604103599,126.13521695257316,8494.285714285714,19084.322302828616,53637.0,0.0,65211.0,10868.499999999998,25240.83299536685,62379.0,13.0,116108.0,16586.85714285714,25243.96888650549,53637.0,0.0,0,0,0,0,140,184,58.86310124453414,67.27211570803902,0.0,1456.0,345.87499999999994,600.0694265388519,360083.3166666666,0,1,0,0,0,0,0,0,1.0,368.93333333333334,28.142857142857142,667.125,0,0,0,0,0,0,7,197,8,5337,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15420-443-6,192.168.22.11,15420,199.232.149.140,443,6,19/08/2025 11:21:11 下午,124979,7,8,197.0,5337.0,109.0,0.0,28.142857142857146,42.834676651161075,1456.0,0.0,667.125,730.7845954862486,44279.438945742884,120.02016338744909,8927.071428571428,20806.200630744992,60142.0,0.0,64753.0,10792.166666666666,25024.233002565066,61867.0,12.0,122619.0,17516.999999999996,27697.04678601433,60142.0,0.0,0,0,0,0,140,184,56.009409580809574,64.01075380663951,0.0,1456.0,345.87499999999994,600.0694265388519,360083.3166666666,0,1,0,0,0,0,0,0,1.0,368.93333333333334,28.142857142857142,667.125,0,0,0,0,0,0,7,197,8,5337,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15415-443-6,199.232.149.140,443,192.168.22.11,15415,6,19/08/2025 11:21:11 下午,1957,4,1,89.0,0.0,65.0,0.0,22.25,30.663496212923928,0.0,0.0,0.0,0.0,45477.7721001533,2554.9310168625448,489.24999999999994,978.5,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,80,20,2043.9448134900358,510.98620337250895,0.0,65.0,14.833333333333334,26.3849704693158,696.1666666666667,0,0,0,0,1,0,0,0,0.0,17.8,22.25,0.0,0,0,0,0,0,0,4,89,1,0,-1,297,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15417-443-6,199.232.149.140,443,192.168.22.11,15417,6,19/08/2025 11:21:11 下午,7019,4,2,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,3419.2904972218266,854.8226243054567,1403.8000000000002,1892.5100263935196,3588.0,0.0,3657.0,1219.0,2068.2197658856276,3607.0,0.0,3431.0,3431.0,0.0,3431.0,3431.0,0,0,0,0,80,40,569.881749536971,284.9408747684855,0.0,24.0,3.428571428571429,9.071147352221454,82.28571428571428,0,0,0,0,1,0,0,0,0.0,4.0,6.0,0.0,0,0,0,0,0,0,4,24,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15418-443-6,199.232.149.140,443,192.168.22.11,15418,6,19/08/2025 11:21:11 下午,3759,4,2,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6384.676775738228,1596.169193934557,751.8,1659.9148170915278,3721.0,0.0,3759.0,1253.0,2170.2596618838033,3759.0,0.0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,80,40,1064.1127959563714,532.0563979781857,0.0,24.0,3.428571428571429,9.071147352221454,82.28571428571428,0,0,0,0,1,0,0,0,0.0,4.0,6.0,0.0,0,0,0,0,0,0,4,24,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15419-443-6,199.232.149.140,443,192.168.22.11,15419,6,19/08/2025 11:21:11 下午,6836,5,2,89.0,0.0,65.0,0.0,17.8,28.358420266298335,0.0,0.0,0.0,0.0,13019.309537741368,1023.990637799883,1139.3333333333333,1739.8220215489478,3589.0,0.0,6836.0,1709.0,1978.3162874862385,3589.0,0.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,100,40,731.4218841427736,292.5687536571094,0.0,65.0,11.125,23.33261053302254,544.4107142857143,0,0,0,0,1,0,0,0,0.0,12.714285714285714,17.8,0.0,0,0,0,0,0,0,5,89,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15420-443-6,199.232.149.140,443,192.168.22.11,15420,6,19/08/2025 11:21:11 下午,4456,5,2,89.0,0.0,65.0,0.0,17.8,28.358420266298335,0.0,0.0,0.0,0.0,19973.070017953323,1570.9156193895872,742.6666666666666,1698.985893604378,4206.0,0.0,4456.0,1114.0,2080.063460570374,4230.0,0.0,250.0,250.0,0.0,250.0,250.0,0,0,0,0,100,40,1122.0825852782766,448.8330341113106,0.0,65.0,11.125,23.33261053302254,544.4107142857143,0,0,0,0,1,0,0,0,0.0,12.714285714285714,17.8,0.0,0,0,0,0,0,0,5,89,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
162.159.134.234-192.168.22.11-443-15175-6,162.159.134.234,443,192.168.22.11,15175,6,19/08/2025 11:19:11 下午,118873774,109,104,20497.0,509.0,914.0,0.0,188.045871559633,167.6373060951386,143.0,0.0,4.894230769230772,25.170455122087578,176.70844706251188,1.7918165868949363,560725.3490566039,989519.4928086922,5140197.0,36.0,1.17905939E8,1091721.6574074076,1194496.0430401054,5180575.0,17343.0,1.18873774E8,1154114.310679612,1191333.6672011507,5169457.0,33192.0,0,1,0,0,2180,2080,0.9169390045612584,0.8748775823336777,0.0,914.0,98.53271028037388,151.45471860877765,22938.531788864017,0,0,0,1,1,0,0,0,0.0,98.99530516431925,188.045871559633,4.894230769230769,0,0,0,0,0,0,109,20497,104,509,-1,251,106,0,1580830.0,0.0,1580830.0,1580830.0,5140197.0,0.0,5140197.0,5140197.0,No Label
192.168.22.11-199.232.149.140-15423-443-6,192.168.22.11,15423,199.232.149.140,443,6,19/08/2025 11:21:12 下午,114452,6,8,197.0,5332.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,666.5,730.4916152838443,48308.461188970046,122.32202145877748,8803.999999999998,19512.053877026887,54471.0,0.0,59873.0,11974.600000000002,24898.815499938948,56497.0,19.0,110981.0,15854.428571428572,25241.677670453042,54471.0,0.0,0,0,0,0,120,184,52.42372348233321,69.89829797644427,0.0,1456.0,368.59999999999997,613.401965621705,376261.9714285714,0,1,0,0,0,0,0,0,1.0,394.92857142857144,32.833333333333336,666.5,0,0,0,0,0,0,6,197,8,5332,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15424-443-6,192.168.22.11,15424,199.232.149.140,443,6,19/08/2025 11:21:12 下午,118961,6,8,197.0,5332.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,666.5,730.4916152838443,46477.416968586345,117.68562806297862,9150.846153846152,20558.265097222877,58188.0,0.0,60687.0,12137.399999999998,25030.7325162489,56897.0,33.0,115098.0,16442.571428571428,26681.278797795923,58188.0,0.0,0,0,0,0,120,184,50.436697741276554,67.24893032170208,0.0,1456.0,368.59999999999997,613.401965621705,376261.9714285714,0,1,0,0,0,0,0,0,1.0,394.92857142857144,32.833333333333336,666.5,0,0,0,0,0,0,6,197,8,5332,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15423-443-6,199.232.149.140,443,192.168.22.11,15423,6,19/08/2025 11:21:12 下午,2649,4,2,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,9060.022650056626,2265.0056625141565,529.8,1123.1064953956948,2537.0,0.0,2649.0,883.0,1529.4008630833187,2649.0,0.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,80,40,1510.0037750094375,755.0018875047188,0.0,24.0,3.428571428571429,9.071147352221454,82.28571428571428,0,0,0,0,1,0,0,0,0.0,4.0,6.0,0.0,0,0,0,0,0,0,4,24,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15424-443-6,199.232.149.140,443,192.168.22.11,15424,6,19/08/2025 11:21:12 下午,3904,4,2,89.0,0.0,65.0,0.0,22.25,30.663496212923928,0.0,0.0,0.0,0.0,22797.131147540986,1536.8852459016393,780.8,1701.9244107773998,3825.0,0.0,3904.0,1301.3333333333333,2203.936780702508,3846.0,0.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,80,40,1024.5901639344263,512.2950819672132,0.0,65.0,12.714285714285715,24.729970250112082,611.5714285714286,0,0,0,0,1,0,0,0,0.0,14.833333333333334,22.25,0.0,0,0,0,0,0,0,4,89,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15425-443-6,192.168.22.11,15425,199.232.149.140,443,6,19/08/2025 11:21:12 下午,117389,6,8,197.0,5325.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,665.625,730.0884364239719,47040.18264062221,119.26160032030259,9029.923076923076,20925.911770105893,59667.0,0.0,64868.0,12973.600000000002,27181.869937515337,61584.0,24.0,114051.0,16293.0,27280.853933360177,59779.0,0.0,0,0,0,0,120,184,51.11211442298683,68.14948589731577,0.0,1456.0,368.1333333333333,612.9191121960858,375669.8380952381,0,1,0,0,0,0,0,0,1.0,394.42857142857144,32.833333333333336,665.625,0,0,0,0,0,0,6,197,8,5325,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15426-443-6,192.168.22.11,15426,199.232.149.140,443,6,19/08/2025 11:21:12 下午,125605,6,8,197.0,5325.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,665.625,730.0884364239719,43963.218024760165,111.4605310298157,9661.923076923076,20102.757615401668,57217.0,0.0,68282.0,13656.4,28541.231022855336,64700.0,17.0,121984.0,17426.285714285714,25636.634430142385,57217.0,0.0,0,0,0,0,120,184,47.76879901277815,63.69173201703754,0.0,1456.0,368.1333333333333,612.9191121960858,375669.8380952381,0,1,0,0,0,0,0,0,1.0,394.42857142857144,32.833333333333336,665.625,0,0,0,0,0,0,6,197,8,5325,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15425-443-6,199.232.149.140,443,192.168.22.11,15425,6,19/08/2025 11:21:12 下午,9046,5,2,89.0,0.0,65.0,0.0,17.8,28.358420266298335,0.0,0.0,0.0,0.0,9838.602697324784,773.8226840592527,1507.6666666666665,2563.598538513132,6222.0,0.0,9046.0,2261.5,2956.954007082288,6222.0,0.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,100,40,552.730488613752,221.09219544550078,0.0,65.0,11.125,23.33261053302254,544.4107142857143,0,0,0,0,1,0,0,0,0.0,12.714285714285714,17.8,0.0,0,0,0,0,0,0,5,89,2,0,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15426-443-6,199.232.149.140,443,192.168.22.11,15426,6,19/08/2025 11:21:12 下午,8523,5,1,89.0,0.0,65.0,0.0,17.8,28.358420266298335,0.0,0.0,0.0,0.0,10442.332512026283,703.977472720873,1704.6,2496.4961045433256,5514.0,0.0,5514.0,1378.5,2757.0,5514.0,0.0,0,0,0,0,0,0,0,0,0,100,20,586.6478939340608,117.32957878681216,0.0,65.0,12.714285714285715,24.729970250112082,611.5714285714286,0,0,0,0,1,0,0,0,0.0,14.833333333333334,17.8,0.0,0,0,0,0,0,0,5,89,1,0,-1,297,2,0,0,0,0,0,0,0,0,0,No Label
192.168.22.11-199.232.149.140-15428-443-6,192.168.22.11,15428,199.232.149.140,443,6,19/08/2025 11:21:12 下午,108011,6,9,197.0,5332.0,109.0,0.0,32.83333333333333,44.91065204009698,1456.0,0.0,592.4444444444445,718.5219396634857,51189.23072650008,138.8747442390127,7715.07142857143,18448.760952617205,52755.0,0.0,55165.0,11032.999999999998,22936.538088822384,52052.0,17.0,104870.0,13108.75,23569.684340876767,52755.0,0.0,0,0,0,0,120,204,55.54989769560508,83.32484654340762,0.0,1456.0,345.56249999999994,599.7244888279951,359669.4625,0,1,0,0,0,0,0,0,1.0,368.6,32.833333333333336,592.4444444444445,0,0,0,0,0,0,6,197,9,5332,-1,297,3,0,0,0,0,0,0,0,0,0,No Label
